,0,1,2
231,rca.function.nexits.max,rca.function.nexits.min,0.8018405844653015
232,rca.function.nexits.max,rca.function.nexits.sum,0.7705626822729895
233,rca.function.nexits.min,rca.function.nexits.sum,0.569422755698396
234,rca.function.nexits.sum,rca.function.nom.functions,0.7207433736595349
235,rca.function.nexits.sum,rca.function.halstead.N1,0.5437748025020803
236,rca.function.nexits.sum,rca.function.halstead.length,0.529602905313436
237,rca.function.nom.closures,rca.function.nom.total,0.8067732654284205
238,rca.function.nom.closures_average,rca.function.nom.closures_max,0.9594060690268343
239,rca.function.nom.closures_average,rca.function.nom.closures_min,0.9021846971584643
240,rca.function.nom.closures_average,rca.function.nom.functions_average,-0.999276946626033
241,rca.function.nom.closures_average,rca.function.nom.functions_max,-0.9021844044218231
242,rca.function.nom.closures_average,rca.function.nom.functions_min,-0.9553081782383773
243,rca.function.nom.closures_max,rca.function.nom.closures_min,0.7605826237996473
244,rca.function.nom.closures_max,rca.function.nom.functions_average,-0.9591675523385963
245,rca.function.nom.closures_max,rca.function.nom.functions_max,-0.7605864903603264
246,rca.function.nom.closures_max,rca.function.nom.functions_min,-0.9957287212154219
247,rca.function.nom.closures_min,rca.function.nom.functions_average,-0.9014125529194609
248,rca.function.nom.closures_min,rca.function.nom.functions_max,-0.9999949163431877
249,rca.function.nom.closures_min,rca.function.nom.functions_min,-0.7573339633746584
250,rca.function.nom.functions,rca.function.nom.total,0.5630970649383754
251,rca.function.nom.functions_average,rca.function.nom.functions_max,0.9014171354148418
252,rca.function.nom.functions_average,rca.function.nom.functions_min,0.9581792818910215
253,rca.function.nom.functions_max,rca.function.nom.functions_min,0.7573378134202184
254,rca.function.halstead.N1,rca.function.halstead.N2,0.9414308325716557
255,rca.function.halstead.N1,rca.function.halstead.bugs,0.8800015833006075
256,rca.function.halstead.N1,rca.function.halstead.effort,0.8589670312390445
257,rca.function.halstead.N1,rca.function.halstead.length,0.9903287458878024
258,rca.function.halstead.N1,rca.function.halstead.time,0.8589670312391243
259,rca.function.halstead.N1,rca.function.halstead.volume,0.9780552330559428
260,rca.function.halstead.N2,rca.function.halstead.bugs,0.9142816085076765
261,rca.function.halstead.N2,rca.function.halstead.effort,0.851311320805558
262,rca.function.halstead.N2,rca.function.halstead.length,0.9791102248075251
263,rca.function.halstead.N2,rca.function.halstead.n2,0.5150484507160912
264,rca.function.halstead.N2,rca.function.halstead.time,0.8513113208055268
265,rca.function.halstead.N2,rca.function.halstead.vocabulary,0.5038942077393377
266,rca.function.halstead.N2,rca.function.halstead.volume,0.9539239600734726
267,rca.function.halstead.bugs,rca.function.halstead.difficulty,0.5288962936852255
268,rca.function.halstead.bugs,rca.function.halstead.effort,0.918338212627135
269,rca.function.halstead.bugs,rca.function.halstead.length,0.9068013619665828
270,rca.function.halstead.bugs,rca.function.halstead.time,0.9183382126270307
271,rca.function.halstead.bugs,rca.function.halstead.volume,0.8622699766932346
272,rca.function.halstead.difficulty,rca.function.halstead.n1,0.6228657725229186
273,rca.function.halstead.difficulty,rca.function.mi.mi_original,-0.604124612215248
274,rca.function.halstead.difficulty,rca.function.mi.mi_sei,-0.5897987192020985
275,rca.function.halstead.difficulty,rca.function.mi.mi_visual_studio,-0.6037071796538308
276,rca.function.halstead.effort,rca.function.halstead.length,0.8682092400647695
277,rca.function.halstead.effort,rca.function.halstead.time,1.0000000000000466
278,rca.function.halstead.effort,rca.function.halstead.volume,0.8954405397409153
279,rca.function.halstead.estimated_program_length,rca.function.halstead.n2,0.9729515638488402
280,rca.function.halstead.estimated_program_length,rca.function.halstead.vocabulary,0.9403983231536461
281,rca.function.halstead.length,rca.function.halstead.time,0.868209240064868
282,rca.function.halstead.length,rca.function.halstead.volume,0.9822365780399053
283,rca.function.halstead.level,rca.function.halstead.n1,-0.6981956582475052
284,rca.function.halstead.level,rca.function.mi.mi_original,0.6166880011614531
285,rca.function.halstead.level,rca.function.mi.mi_sei,0.6206393165703168
286,rca.function.halstead.level,rca.function.mi.mi_visual_studio,0.6206088706529547
287,rca.function.halstead.n1,rca.function.halstead.vocabulary,0.5237172320956609
288,rca.function.halstead.n1,rca.function.mi.mi_original,-0.7941222559682112
289,rca.function.halstead.n1,rca.function.mi.mi_sei,-0.7796092710691931
290,rca.function.halstead.n1,rca.function.mi.mi_visual_studio,-0.7986772574245935
291,rca.function.halstead.n2,rca.function.halstead.vocabulary,0.9814062669449991
292,rca.function.halstead.n2,rca.function.mi.mi_original,-0.5132325090527706
293,rca.function.halstead.time,rca.function.halstead.volume,0.8954405397409486
294,rca.function.halstead.vocabulary,rca.function.mi.mi_original,-0.6295740968740885
295,rca.function.halstead.vocabulary,rca.function.mi.mi_sei,-0.6026141715453575
296,rca.function.halstead.vocabulary,rca.function.mi.mi_visual_studio,-0.5785903821193968
297,rca.function.mi.mi_original,rca.function.mi.mi_sei,0.9729333285944187
298,rca.function.mi.mi_original,rca.function.mi.mi_visual_studio,0.9962532206692757
299,rca.function.mi.mi_sei,rca.function.mi.mi_visual_studio,0.9708413300355858
